po_id,medication_id,location_id,supplier_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,quantity_received,status
PO-10275,MED009,LOC002,SUP007,2025-09-15,2025-09-19,2025-09-19,580,580,Delivered
PO-10276,MED009,LOC003,SUP007,2025-09-15,2025-09-19,2025-09-19,1310,1310,Delivered
PO-10277,MED010,LOC001,SUP007,2025-09-15,2025-09-19,2025-09-19,1040,1040,Delivered
PO-10278,MED011,LOC003,SUP011,2025-09-15,2025-09-20,2025-09-20,360,360,Delivered
PO-10279,MED012,LOC002,SUP007,2025-09-15,2025-09-19,2025-09-19,360,360,Delivered
PO-10280,MED012,LOC003,SUP007,2025-09-15,2025-09-19,2025-09-19,680,680,Delivered
PO-10281,MED015,LOC001,SUP011,2025-09-15,2025-09-18,2025-09-18,600,600,Delivered
PO-10282,MED020,LOC007,SUP004,2025-09-15,2025-09-20,2025-09-20,190,190,Delivered
PO-10283,MED026,LOC002,SUP002,2025-09-15,2025-09-21,2025-09-21,940,940,Delivered
PO-10284,MED027,LOC002,SUP009,2025-09-15,2025-09-20,2025-09-21,380,380,Delayed
PO-10285,MED028,LOC005,SUP002,2025-09-15,2025-09-20,2025-09-20,230,230,Delivered
PO-10286,MED029,LOC006,SUP015,2025-09-15,2025-09-18,2025-09-18,240,240,Delivered
PO-10287,MED030,LOC005,SUP004,2025-09-15,2025-09-20,2025-09-20,100,100,Delivered
PO-10288,MED032,LOC002,SUP009,2025-09-15,2025-09-18,2025-09-18,260,260,Delivered
PO-10289,MED038,LOC003,SUP015,2025-09-15,2025-09-17,2025-09-17,100,100,Delivered
PO-10290,MED040,LOC002,SUP004,2025-09-15,2025-09-20,2025-09-20,60,60,Delivered
PO-10291,MED042,LOC003,SUP003,2025-09-15,2025-09-17,2025-09-17,660,660,Delivered
PO-10292,MED042,LOC005,SUP003,2025-09-15,2025-09-17,2025-09-17,270,270,Delivered
PO-10293,MED043,LOC001,SUP003,2025-09-15,2025-09-17,2025-09-17,300,300,Delivered
PO-10294,MED044,LOC001,SUP010,2025-09-15,2025-09-20,2025-09-20,540,540,Delivered
PO-10295,MED046,LOC003,SUP015,2025-09-15,2025-09-19,2025-09-19,1000,1000,Delivered
PO-10296,MED047,LOC001,SUP015,2025-09-15,2025-09-18,2025-09-18,790,790,Delivered
PO-10297,MED047,LOC003,SUP015,2025-09-15,2025-09-18,2025-09-18,640,640,Delivered
PO-10298,MED048,LOC003,SUP015,2025-09-15,2025-09-17,2025-09-17,410,410,Delivered
PO-10299,MED049,LOC002,SUP015,2025-09-15,2025-09-18,2025-09-18,960,960,Delivered
PO-10300,MED050,LOC004,SUP005,2025-09-15,2025-09-19,2025-09-19,1170,1170,Delivered
PO-10301,MED054,LOC001,SUP015,2025-09-15,2025-09-17,2025-09-17,410,410,Delivered
PO-10302,MED054,LOC002,SUP015,2025-09-15,2025-09-17,2025-09-17,180,180,Delivered
PO-10303,MED058,LOC003,SUP008,2025-09-15,2025-09-20,2025-09-20,570,570,Delivered
PO-10304,MED065,LOC002,SUP015,2025-09-15,2025-09-17,2025-09-17,370,370,Delivered
PO-10305,MED068,LOC002,SUP004,2025-09-15,2025-09-21,2025-09-21,1840,1840,Delivered
PO-10306,MED069,LOC006,SUP004,2025-09-15,2025-09-22,2025-09-24,3670,3670,Delayed
PO-10307,MED073,LOC002,SUP004,2025-09-15,2025-09-21,2025-09-21,90,90,Delivered
PO-10308,MED001,LOC002,SUP001,2025-09-16,2025-09-21,2025-09-21,370,370,Delivered
PO-10309,MED002,LOC006,SUP010,2025-09-16,2025-09-23,2025-09-23,670,670,Delivered
PO-10310,MED003,LOC001,SUP001,2025-09-16,2025-09-19,2025-09-19,360,360,Delivered
PO-10311,MED006,LOC005,SUP001,2025-09-16,2025-09-21,2025-09-21,370,370,Delivered
PO-10312,MED010,LOC002,SUP007,2025-09-16,2025-09-20,2025-09-20,400,400,Delivered
PO-10313,MED010,LOC005,SUP007,2025-09-16,2025-09-20,2025-09-20,320,320,Delivered
PO-10314,MED011,LOC001,SUP011,2025-09-16,2025-09-21,2025-09-21,420,420,Delivered
PO-10315,MED012,LOC005,SUP007,2025-09-16,2025-09-20,2025-09-20,290,290,Delivered
PO-10316,MED014,LOC001,SUP007,2025-09-16,2025-09-19,2025-09-19,470,470,Delivered
PO-10317,MED014,LOC002,SUP007,2025-09-16,2025-09-19,2025-09-20,210,210,Delayed
PO-10318,MED021,LOC001,SUP002,2025-09-16,2025-09-20,2025-09-20,1730,1730,Delivered
PO-10319,MED034,LOC005,SUP013,2025-09-16,2025-09-22,2025-09-22,120,120,Delivered
PO-10320,MED035,LOC002,SUP015,2025-09-16,2025-09-18,2025-09-18,120,120,Delivered
PO-10321,MED042,LOC006,SUP003,2025-09-16,2025-09-18,2025-09-20,680,680,Delayed
PO-10322,MED046,LOC002,SUP015,2025-09-16,2025-09-20,2025-09-20,460,460,Delivered
PO-10323,MED049,LOC001,SUP015,2025-09-16,2025-09-19,2025-09-19,2640,2640,Delivered
PO-10324,MED051,LOC006,SUP015,2025-09-16,2025-09-18,2025-09-18,1820,1820,Delivered
PO-10325,MED052,LOC001,SUP015,2025-09-16,2025-09-19,2025-09-19,440,440,Delivered
PO-10326,MED056,LOC003,SUP005,2025-09-16,2025-09-21,2025-09-21,650,650,Delivered
PO-10327,MED058,LOC002,SUP008,2025-09-16,2025-09-21,2025-09-21,330,330,Delivered
PO-10328,MED060,LOC002,SUP015,2025-09-16,2025-09-18,2025-09-18,50,50,Delivered
PO-10329,MED061,LOC006,SUP004,2025-09-16,2025-09-23,2025-09-23,660,660,Delivered
PO-10330,MED065,LOC005,SUP015,2025-09-16,2025-09-18,2025-09-18,330,330,Delivered
PO-10331,MED068,LOC006,SUP004,2025-09-16,2025-09-22,2025-09-22,4690,4690,Delivered
PO-10332,MED002,LOC005,SUP010,2025-09-17,2025-09-24,2025-09-24,220,220,Delivered
PO-10333,MED006,LOC002,SUP001,2025-09-17,2025-09-22,2025-09-22,460,460,Delivered
PO-10334,MED006,LOC006,SUP001,2025-09-17,2025-09-22,2025-09-22,1230,1230,Delivered
PO-10335,MED007,LOC005,SUP011,2025-09-17,2025-09-20,2025-09-20,490,490,Delivered
PO-10336,MED008,LOC002,SUP001,2025-09-17,2025-09-22,2025-09-22,240,240,Delivered
PO-10337,MED008,LOC005,SUP001,2025-09-17,2025-09-22,2025-09-22,190,190,Delivered
PO-10338,MED014,LOC005,SUP007,2025-09-17,2025-09-20,2025-09-20,150,150,Delivered
PO-10339,MED016,LOC002,SUP001,2025-09-17,2025-09-21,2025-09-21,1060,1060,Delivered
PO-10340,MED020,LOC002,SUP004,2025-09-17,2025-09-22,2025-09-22,390,390,Delivered
PO-10341,MED022,LOC002,SUP002,2025-09-17,2025-09-21,2025-09-21,440,440,Delivered
PO-10342,MED023,LOC002,SUP002,2025-09-17,2025-09-21,2025-09-21,550,550,Delivered
PO-10343,MED031,LOC002,SUP015,2025-09-17,2025-09-20,2025-09-20,590,590,Delivered
PO-10344,MED031,LOC003,SUP015,2025-09-17,2025-09-20,2025-09-20,1130,1130,Delivered
PO-10345,MED039,LOC001,SUP006,2025-09-17,2025-09-25,2025-09-25,70,70,Delivered
PO-10346,MED042,LOC002,SUP003,2025-09-17,2025-09-19,2025-09-19,340,340,Delivered
PO-10347,MED043,LOC005,SUP003,2025-09-17,2025-09-19,2025-09-19,90,90,Delivered
PO-10348,MED052,LOC003,SUP015,2025-09-17,2025-09-20,2025-09-20,330,330,Delivered
PO-10349,MED052,LOC005,SUP015,2025-09-17,2025-09-20,2025-09-20,160,160,Delivered
PO-10350,MED057,LOC003,SUP008,2025-09-17,2025-09-21,2025-09-21,580,580,Delivered
PO-10351,MED060,LOC003,SUP015,2025-09-17,2025-09-19,2025-09-19,70,70,Delivered
PO-10352,MED064,LOC005,SUP005,2025-09-17,2025-09-22,2025-09-22,860,860,Delivered
PO-10353,MED071,LOC005,SUP014,2025-09-17,2025-09-23,2025-09-23,50,50,Delivered
PO-10354,MED019,LOC002,SUP015,2025-09-18,2025-09-21,2025-09-21,580,580,Delivered
PO-10355,MED019,LOC005,SUP015,2025-09-18,2025-09-21,2025-09-21,410,410,Delivered
PO-10356,MED023,LOC005,SUP002,2025-09-18,2025-09-22,2025-09-22,430,430,Delivered
PO-10357,MED024,LOC005,SUP009,2025-09-18,2025-09-23,2025-09-23,670,670,Delivered
PO-10358,MED025,LOC005,SUP002,2025-09-18,2025-09-23,2025-09-23,730,730,Delivered
PO-10359,MED030,LOC002,SUP004,2025-09-18,2025-09-23,2025-09-23,90,90,Delivered
PO-10360,MED032,LOC003,SUP009,2025-09-18,2025-09-21,2025-09-21,500,500,Delivered
PO-10361,MED032,LOC005,SUP009,2025-09-18,2025-09-21,2025-09-21,200,200,Delivered
PO-10362,MED037,LOC005,SUP015,2025-09-18,2025-09-22,2025-09-22,800,800,Delivered
PO-10363,MED039,LOC006,SUP006,2025-09-18,2025-09-26,2025-09-26,70,70,Delivered
PO-10364,MED041,LOC003,SUP015,2025-09-18,2025-09-20,2025-09-20,180,180,Delivered
PO-10365,MED046,LOC005,SUP015,2025-09-18,2025-09-22,2025-09-22,390,390,Delivered
PO-10366,MED048,LOC005,SUP015,2025-09-18,2025-09-20,2025-09-20,190,190,Delivered
PO-10367,MED065,LOC003,SUP015,2025-09-18,2025-09-20,2025-09-20,760,760,Delivered
PO-10368,MED072,LOC006,SUP006,2025-09-18,2025-09-25,2025-09-25,70,70,Delivered
PO-10369,MED015,LOC003,SUP011,2025-09-19,2025-09-22,2025-09-22,430,430,Delivered
PO-10370,MED015,LOC007,SUP011,2025-09-19,2025-09-22,2025-09-22,110,110,Delivered
PO-10371,MED016,LOC005,SUP001,2025-09-19,2025-09-23,2025-09-23,810,810,Delivered
PO-10372,MED036,LOC002,SUP003,2025-09-19,2025-09-21,2025-09-21,940,940,Delivered
PO-10373,MED040,LOC005,SUP004,2025-09-19,2025-09-24,2025-09-24,50,50,Delivered
PO-10374,MED043,LOC002,SUP003,2025-09-19,2025-09-21,2025-09-21,110,110,Delivered
PO-10375,MED049,LOC005,SUP015,2025-09-19,2025-09-22,2025-09-22,830,830,Delivered
PO-10376,MED050,LOC002,SUP005,2025-09-19,2025-09-23,2025-09-23,1220,1220,Delivered
PO-10377,MED053,LOC001,SUP010,2025-09-19,2025-09-25,2025-09-25,330,330,Delivered
PO-10378,MED058,LOC005,SUP008,2025-09-19,2025-09-24,2025-09-24,280,280,Delivered
PO-10379,MED059,LOC003,SUP015,2025-09-19,2025-09-22,2025-09-22,510,510,Delivered
PO-10380,MED071,LOC006,SUP014,2025-09-19,2025-09-25,2025-09-25,130,130,Delivered
PO-10381,MED003,LOC006,SUP001,2025-09-20,2025-09-23,2025-09-23,400,400,Delivered
PO-10382,MED005,LOC006,SUP001,2025-09-20,2025-09-25,2025-09-25,350,350,Delivered
PO-10383,MED009,LOC005,SUP007,2025-09-20,2025-09-24,2025-09-24,560,560,Delivered
PO-10384,MED011,LOC005,SUP011,2025-09-20,2025-09-25,2025-09-25,150,150,Delivered
PO-10385,MED021,LOC005,SUP002,2025-09-20,2025-09-24,2025-09-24,610,610,Delivered
PO-10386,MED031,LOC005,SUP015,2025-09-20,2025-09-23,2025-09-23,490,490,Delivered
PO-10387,MED048,LOC002,SUP015,2025-09-20,2025-09-22,2025-09-22,210,210,Delivered
PO-10388,MED057,LOC002,SUP008,2025-09-20,2025-09-24,2025-09-24,270,270,Delivered
PO-10389,MED013,LOC005,SUP007,2025-09-21,2025-09-26,2025-09-26,100,100,Delivered
PO-10390,MED045,LOC006,SUP004,2025-09-21,2025-09-26,2025-09-26,630,630,Delivered
PO-10391,MED050,LOC005,SUP005,2025-09-21,2025-09-25,2025-09-25,960,960,Delivered
PO-10392,MED055,LOC005,SUP015,2025-09-21,2025-09-24,2025-09-24,360,360,Delivered
PO-10393,MED062,LOC005,SUP004,2025-09-21,2025-09-26,2025-09-26,420,420,Delivered
PO-10394,MED063,LOC001,SUP004,2025-09-21,2025-09-28,2025-09-28,470,470,Delivered
PO-10395,MED063,LOC006,SUP004,2025-09-21,2025-09-28,2025-09-28,360,360,Delivered
PO-10396,MED067,LOC003,SUP012,2025-09-21,2025-09-27,2025-09-27,790,790,Delivered
PO-10397,MED073,LOC006,SUP004,2025-09-21,2025-09-27,2025-09-29,190,190,Delayed
PO-10398,MED001,LOC001,SUP001,2025-09-22,2025-09-27,2025-09-27,990,990,Delivered
PO-10399,MED003,LOC005,SUP001,2025-09-22,2025-09-25,2025-09-25,120,120,Delivered
PO-10400,MED008,LOC001,SUP001,2025-09-22,2025-09-27,2025-09-27,660,660,Delivered
PO-10401,MED015,LOC005,SUP011,2025-09-22,2025-09-25,2025-09-25,210,210,Delivered
PO-10402,MED020,LOC006,SUP004,2025-09-22,2025-09-27,2025-09-27,780,780,Delivered
PO-10403,MED038,LOC002,SUP015,2025-09-22,2025-09-24,2025-09-24,50,50,Delivered
PO-10404,MED038,LOC005,SUP015,2025-09-22,2025-09-24,2025-09-24,50,50,Delivered
PO-10405,MED047,LOC002,SUP015,2025-09-22,2025-09-25,2025-09-25,300,300,Delivered
PO-10406,MED051,LOC005,SUP015,2025-09-22,2025-09-24,2025-09-24,760,760,Delivered
PO-10407,MED063,LOC002,SUP004,2025-09-22,2025-09-29,2025-09-29,230,230,Delivered
PO-10408,MED002,LOC003,SUP010,2025-09-23,2025-09-30,2025-09-30,530,530,Delivered
PO-10409,MED006,LOC001,SUP001,2025-09-23,2025-09-28,2025-09-28,1120,1120,Delivered
PO-10410,MED008,LOC007,SUP001,2025-09-23,2025-09-28,2025-09-28,170,170,Delivered
PO-10411,MED017,LOC005,SUP001,2025-09-23,2025-09-28,2025-09-28,500,500,Delivered
PO-10412,MED026,LOC003,SUP002,2025-09-23,2025-09-29,2025-09-29,1810,1810,Delivered
PO-10413,MED027,LOC006,SUP009,2025-09-23,2025-09-28,2025-09-28,660,660,Delivered
PO-10414,MED028,LOC001,SUP002,2025-09-23,2025-09-28,2025-09-28,820,820,Delivered
PO-10415,MED030,LOC003,SUP004,2025-09-23,2025-09-28,2025-09-28,190,190,Delivered
PO-10416,MED041,LOC002,SUP015,2025-09-23,2025-09-25,2025-09-25,80,80,Delivered
PO-10417,MED043,LOC003,SUP003,2025-09-23,2025-09-25,2025-09-25,200,200,Delivered
PO-10418,MED058,LOC004,SUP008,2025-09-23,2025-09-28,2025-09-30,310,310,Delayed
PO-10419,MED066,LOC001,SUP004,2025-09-23,2025-09-29,2025-09-29,1340,1340,Delivered
PO-10420,MED067,LOC006,SUP012,2025-09-23,2025-09-29,2025-09-29,730,730,Delivered
PO-10421,MED069,LOC002,SUP004,2025-09-23,2025-09-30,2025-10-02,1260,1260,Delayed
PO-10422,MED069,LOC005,SUP004,2025-09-23,2025-09-30,2025-09-30,1150,1150,Delivered
PO-10423,MED075,LOC003,SUP004,2025-09-23,2025-09-29,2025-09-29,650,650,Delivered
PO-10424,MED002,LOC002,SUP010,2025-09-24,2025-10-01,2025-10-01,230,230,Delivered
PO-10425,MED008,LOC006,SUP001,2025-09-24,2025-09-29,2025-09-29,450,450,Delivered
PO-10426,MED010,LOC006,SUP007,2025-09-24,2025-09-28,2025-09-28,740,740,Delivered
PO-10427,MED013,LOC003,SUP007,2025-09-24,2025-09-29,2025-09-29,260,260,Delivered
PO-10428,MED017,LOC006,SUP001,2025-09-24,2025-09-29,2025-09-30,1180,1180,Delayed
PO-10429,MED024,LOC006,SUP009,2025-09-24,2025-09-29,2025-09-29,1360,1360,Delivered
PO-10430,MED025,LOC003,SUP002,2025-09-24,2025-09-29,2025-09-29,1720,1720,Delivered
PO-10431,MED026,LOC001,SUP002,2025-09-24,2025-09-30,2025-09-30,2390,2390,Delivered
PO-10432,MED037,LOC006,SUP015,2025-09-24,2025-09-28,2025-09-28,1860,1860,Delivered
PO-10433,MED052,LOC006,SUP015,2025-09-24,2025-09-27,2025-09-27,380,380,Delivered
PO-10434,MED056,LOC001,SUP005,2025-09-24,2025-09-29,2025-09-29,860,860,Delivered
PO-10435,MED058,LOC001,SUP008,2025-09-24,2025-09-29,2025-09-29,820,820,Delivered
PO-10436,MED063,LOC003,SUP004,2025-09-24,2025-10-01,2025-10-01,380,380,Delivered
PO-10437,MED066,LOC002,SUP004,2025-09-24,2025-09-30,2025-09-30,520,520,Delivered
PO-10438,MED066,LOC005,SUP004,2025-09-24,2025-09-30,2025-09-30,480,480,Delivered
PO-10439,MED067,LOC005,SUP012,2025-09-24,2025-09-30,2025-09-30,350,350,Delivered
PO-10440,MED069,LOC003,SUP004,2025-09-24,2025-10-01,2025-10-01,2540,2540,Delivered
PO-10441,MED070,LOC003,SUP004,2025-09-24,2025-09-30,2025-09-30,410,410,Delivered
PO-10442,MED072,LOC001,SUP006,2025-09-24,2025-10-01,2025-10-01,70,70,Delivered
PO-10443,MED073,LOC003,SUP004,2025-09-24,2025-09-30,2025-09-30,210,210,Delivered
PO-10444,MED073,LOC005,SUP004,2025-09-24,2025-09-30,2025-09-30,100,100,Delivered
PO-10445,MED074,LOC006,SUP006,2025-09-24,2025-10-02,2025-10-02,80,80,Delivered
PO-10446,MED004,LOC001,SUP001,2025-09-25,2025-09-29,2025-09-29,450,450,Delivered
PO-10447,MED012,LOC006,SUP007,2025-09-25,2025-09-29,2025-09-29,600,600,Delivered
PO-10448,MED015,LOC006,SUP011,2025-09-25,2025-09-28,2025-09-28,520,520,Delivered
PO-10449,MED016,LOC006,SUP001,2025-09-25,2025-09-29,2025-09-29,1780,1780,Delivered
PO-10450,MED018,LOC001,SUP001,2025-09-25,2025-09-28,2025-09-28,2240,2240,Delivered
PO-10451,MED020,LOC001,SUP004,2025-09-25,2025-09-30,2025-09-30,1050,1050,Delivered
PO-10452,MED020,LOC003,SUP004,2025-09-25,2025-09-30,2025-09-30,820,820,Delivered
PO-10453,MED020,LOC007,SUP004,2025-09-25,2025-09-30,2025-09-30,220,220,Delivered
PO-10454,MED022,LOC003,SUP002,2025-09-25,2025-09-29,2025-09-29,860,860,Delivered
PO-10455,MED024,LOC003,SUP009,2025-09-25,2025-09-30,2025-09-30,1500,1500,Delivered
PO-10456,MED033,LOC006,SUP004,2025-09-25,2025-10-01,2025-10-01,140,140,Delivered
PO-10457,MED037,LOC001,SUP015,2025-09-25,2025-09-29,2025-10-02,2580,2580,Delayed
PO-10458,MED044,LOC006,SUP010,2025-09-25,2025-09-30,2025-09-30,400,400,Delivered
PO-10459,MED045,LOC001,SUP004,2025-09-25,2025-09-30,2025-09-30,830,830,Delivered
PO-10460,MED046,LOC006,SUP015,2025-09-25,2025-09-29,2025-09-29,850,850,Delivered
PO-10461,MED050,LOC006,SUP005,2025-09-25,2025-09-29,2025-09-29,2270,2270,Delivered
PO-10462,MED057,LOC006,SUP008,2025-09-25,2025-09-29,2025-09-29,580,580,Delivered
PO-10463,MED058,LOC006,SUP008,2025-09-25,2025-09-30,2025-09-30,590,590,Delivered
PO-10464,MED062,LOC002,SUP004,2025-09-25,2025-09-30,2025-09-30,540,540,Delivered
PO-10465,MED063,LOC005,SUP004,2025-09-25,2025-10-02,2025-10-02,160,160,Delivered
PO-10466,MED064,LOC001,SUP005,2025-09-25,2025-09-30,2025-09-30,2740,2740,Delivered
PO-10467,MED064,LOC006,SUP005,2025-09-25,2025-09-30,2025-09-30,1910,1910,Delivered
PO-10468,MED066,LOC006,SUP004,2025-09-25,2025-10-01,2025-10-01,890,890,Delivered
PO-10469,MED075,LOC001,SUP004,2025-09-25,2025-10-01,2025-10-01,760,760,Delivered
PO-10470,MED002,LOC001,SUP010,2025-09-26,2025-10-03,2025-10-03,590,590,Delivered
PO-10471,MED004,LOC006,SUP001,2025-09-26,2025-09-30,2025-09-30,500,500,Delivered
PO-10472,MED005,LOC005,SUP001,2025-09-26,2025-10-01,2025-10-01,110,110,Delivered
PO-10473,MED008,LOC003,SUP001,2025-09-26,2025-10-01,2025-10-01,460,460,Delivered
PO-10474,MED011,LOC006,SUP011,2025-09-26,2025-10-01,2025-10-01,330,330,Delivered
PO-10475,MED011,LOC007,SUP011,2025-09-26,2025-10-01,2025-10-01,110,110,Delivered
PO-10476,MED012,LOC001,SUP007,2025-09-26,2025-09-30,2025-09-30,840,840,Delivered
PO-10477,MED017,LOC001,SUP001,2025-09-26,2025-10-01,2025-10-01,1480,1480,Delivered
PO-10478,MED019,LOC001,SUP015,2025-09-26,2025-09-29,2025-09-29,1280,1280,Delivered
PO-10479,MED020,LOC005,SUP004,2025-09-26,2025-10-01,2025-10-01,310,310,Delivered
PO-10480,MED022,LOC001,SUP002,2025-09-26,2025-09-30,2025-09-30,1100,1100,Delivered
PO-10481,MED023,LOC003,SUP002,2025-09-26,2025-09-30,2025-09-30,1140,1140,Delivered
PO-10482,MED025,LOC001,SUP002,2025-09-26,2025-10-01,2025-10-01,2200,2200,Delivered
PO-10483,MED026,LOC006,SUP002,2025-09-26,2025-10-02,2025-10-02,1750,1750,Delivered
PO-10484,MED033,LOC001,SUP004,2025-09-26,2025-10-02,2025-10-02,200,200,Delivered
PO-10485,MED034,LOC003,SUP013,2025-09-26,2025-10-02,2025-10-02,300,300,Delivered
PO-10486,MED039,LOC003,SUP006,2025-09-26,2025-10-04,2025-10-04,60,60,Delivered
PO-10487,MED047,LOC006,SUP015,2025-09-26,2025-09-29,2025-09-29,520,520,Delivered
PO-10488,MED049,LOC006,SUP015,2025-09-26,2025-09-29,2025-09-29,1860,1860,Delivered
PO-10489,MED050,LOC003,SUP005,2025-09-26,2025-09-30,2025-09-30,2510,2510,Delivered
PO-10490,MED053,LOC003,SUP010,2025-09-26,2025-10-02,2025-10-02,220,220,Delivered
PO-10491,MED055,LOC003,SUP015,2025-09-26,2025-09-29,2025-09-29,850,850,Delivered
PO-10492,MED059,LOC006,SUP015,2025-09-26,2025-09-29,2025-09-29,510,510,Delivered
PO-10493,MED061,LOC005,SUP004,2025-09-26,2025-10-03,2025-10-03,290,290,Delivered
PO-10494,MED066,LOC003,SUP004,2025-09-26,2025-10-02,2025-10-02,1050,1050,Delivered
PO-10495,MED067,LOC001,SUP012,2025-09-26,2025-10-02,2025-10-02,1060,1060,Delivered
PO-10496,MED069,LOC001,SUP004,2025-09-26,2025-10-03,2025-10-03,3130,3130,Delivered
PO-10497,MED070,LOC001,SUP004,2025-09-26,2025-10-02,2025-10-02,580,580,Delivered
PO-10498,MED074,LOC003,SUP006,2025-09-26,2025-10-04,2025-10-05,80,80,Delayed
PO-10499,MED075,LOC005,SUP004,2025-09-26,2025-10-02,2025-10-02,250,250,Delivered
PO-10500,MED075,LOC006,SUP004,2025-09-26,2025-10-02,2025-10-02,560,560,Delivered
PO-10501,MED001,LOC005,SUP001,2025-09-27,2025-10-02,2025-10-02,340,340,Delivered
PO-10502,MED013,LOC006,SUP007,2025-09-27,2025-10-02,2025-10-02,240,240,Delivered
PO-10503,MED017,LOC003,SUP001,2025-09-27,2025-10-02,2025-10-02,1180,1180,Delivered
PO-10504,MED021,LOC004,SUP002,2025-09-27,2025-10-01,2025-10-01,260,260,Delivered
PO-10505,MED025,LOC002,SUP002,2025-09-27,2025-10-02,2025-10-02,840,840,Delivered
PO-10506,MED025,LOC006,SUP002,2025-09-27,2025-10-02,2025-10-02,1600,1600,Delivered
PO-10507,MED026,LOC005,SUP002,2025-09-27,2025-10-03,2025-10-03,810,810,Delivered
PO-10508,MED027,LOC001,SUP009,2025-09-27,2025-10-02,2025-10-02,820,820,Delivered
PO-10509,MED027,LOC003,SUP009,2025-09-27,2025-10-02,2025-10-02,680,680,Delivered
PO-10510,MED027,LOC005,SUP009,2025-09-27,2025-10-02,2025-10-02,280,280,Delivered
PO-10511,MED030,LOC006,SUP004,2025-09-27,2025-10-02,2025-10-02,180,180,Delivered
PO-10512,MED031,LOC006,SUP015,2025-09-27,2025-09-30,2025-09-30,1040,1040,Delivered
PO-10513,MED034,LOC001,SUP013,2025-09-27,2025-10-03,2025-10-03,330,330,Delivered
PO-10514,MED034,LOC006,SUP013,2025-09-27,2025-10-03,2025-10-03,230,230,Delivered
PO-10515,MED044,LOC002,SUP010,2025-09-27,2025-10-02,2025-10-02,210,210,Delivered
PO-10516,MED044,LOC003,SUP010,2025-09-27,2025-10-02,2025-10-02,460,460,Delivered
PO-10517,MED056,LOC006,SUP005,2025-09-27,2025-10-02,2025-10-02,610,610,Delivered
PO-10518,MED061,LOC001,SUP004,2025-09-27,2025-10-04,2025-10-04,900,900,Delivered
PO-10519,MED061,LOC003,SUP004,2025-09-27,2025-10-04,2025-10-04,690,690,Delivered
PO-10520,MED064,LOC003,SUP005,2025-09-27,2025-10-02,2025-10-02,1990,1990,Delivered
PO-10521,MED065,LOC006,SUP015,2025-09-27,2025-09-29,2025-09-29,690,690,Delivered
PO-10522,MED067,LOC002,SUP012,2025-09-27,2025-10-03,2025-10-03,400,400,Delivered
PO-10523,MED068,LOC005,SUP004,2025-09-27,2025-10-03,2025-10-03,1400,1400,Delivered
PO-10524,MED070,LOC006,SUP004,2025-09-27,2025-10-03,2025-10-03,400,400,Delivered
PO-10525,MED071,LOC001,SUP014,2025-09-27,2025-10-03,2025-10-03,170,170,Delivered
PO-10526,MED071,LOC002,SUP014,2025-09-27,2025-10-03,2025-10-03,80,80,Delivered
PO-10527,MED007,LOC003,SUP011,2025-09-28,2025-10-01,2025-10-01,1140,1140,Delivered
PO-10528,MED010,LOC003,SUP007,2025-09-28,2025-10-02,2025-10-02,860,860,Delivered
PO-10529,MED013,LOC001,SUP007,2025-09-28,2025-10-03,2025-10-03,320,320,Delivered
PO-10530,MED014,LOC006,SUP007,2025-09-28,2025-10-01,2025-10-04,330,330,Delayed
PO-10531,MED021,LOC003,SUP002,2025-09-28,2025-10-02,2025-10-02,1350,1350,Delivered
PO-10532,MED021,LOC006,SUP002,2025-09-28,2025-10-02,2025-10-02,1330,1330,Delivered
PO-10533,MED028,LOC003,SUP002,2025-09-28,2025-10-03,2025-10-03,630,630,Delivered
PO-10534,MED032,LOC001,SUP009,2025-09-28,2025-10-01,2025-10-01,670,670,Delivered
PO-10535,MED036,LOC001,SUP003,2025-09-28,2025-09-30,2025-09-30,2360,2360,Delivered
PO-10536,MED036,LOC006,SUP003,2025-09-28,2025-09-30,2025-09-30,1630,1630,Delivered
PO-10537,MED044,LOC005,SUP010,2025-09-28,2025-10-03,2025-10-03,190,190,Delivered
PO-10538,MED045,LOC002,SUP004,2025-09-28,2025-10-03,2025-10-03,340,340,Delivered
PO-10539,MED045,LOC003,SUP004,2025-09-28,2025-10-03,2025-10-03,690,690,Delivered
PO-10540,MED050,LOC001,SUP005,2025-09-28,2025-10-02,2025-10-02,3120,3120,Delivered
PO-10541,MED055,LOC006,SUP015,2025-09-28,2025-10-01,2025-10-01,820,820,Delivered
PO-10542,MED056,LOC004,SUP005,2025-09-28,2025-10-03,2025-10-03,330,330,Delivered
PO-10543,MED056,LOC005,SUP005,2025-09-28,2025-10-03,2025-10-03,290,290,Delivered
PO-10544,MED057,LOC001,SUP008,2025-09-28,2025-10-02,2025-10-02,710,710,Delivered
PO-10545,MED062,LOC006,SUP004,2025-09-28,2025-10-03,2025-10-03,1050,1050,Delivered
PO-10546,MED064,LOC002,SUP005,2025-09-28,2025-10-03,2025-10-03,1030,1030,Delivered
PO-10547,MED068,LOC001,SUP004,2025-09-28,2025-10-04,2025-10-04,4220,4220,Delivered
PO-10548,MED068,LOC003,SUP004,2025-09-28,2025-10-04,2025-10-07,3540,3540,Delayed
PO-10549,MED070,LOC005,SUP004,2025-09-28,2025-10-04,2025-10-04,200,200,Delivered
PO-10550,MED073,LOC002,SUP004,2025-09-28,2025-10-04,2025-10-04,100,100,Delivered
