inventory_id,medication_id,location_id,snapshot_date,quantity_on_hand,reorder_level,average_daily_usage,days_of_supply
INV-20250901-MED045-LOC006,MED045,LOC006,2025-09-01,724,416,32.0,22.6
INV-20250901-MED045-LOC007,MED045,LOC007,2025-09-01,250,26,2.0,125.0
INV-20250901-MED046-LOC001,MED046,LOC001,2025-09-01,1645,948,79.0,20.8
INV-20250901-MED046-LOC002,MED046,LOC002,2025-09-01,776,432,36.0,21.6
INV-20250901-MED046-LOC003,MED046,LOC003,2025-09-01,1416,540,45.0,31.5
INV-20250901-MED046-LOC004,MED046,LOC004,2025-09-01,632,228,19.0,33.3
INV-20250901-MED046-LOC005,MED046,LOC005,2025-09-01,671,228,19.0,35.3
INV-20250901-MED046-LOC006,MED046,LOC006,2025-09-01,1002,576,48.0,20.9
INV-20250901-MED046-LOC007,MED046,LOC007,2025-09-01,317,60,5.0,63.4
INV-20250901-MED047-LOC001,MED047,LOC001,2025-09-01,1013,374,34.0,29.8
INV-20250901-MED047-LOC002,MED047,LOC002,2025-09-01,508,209,19.0,26.7
INV-20250901-MED047-LOC003,MED047,LOC003,2025-09-01,911,407,37.0,24.6
INV-20250901-MED047-LOC004,MED047,LOC004,2025-09-01,295,121,11.0,26.8
INV-20250901-MED047-LOC005,MED047,LOC005,2025-09-01,327,209,19.0,17.2
INV-20250901-MED047-LOC006,MED047,LOC006,2025-09-01,533,308,28.0,19.0
INV-20250901-MED047-LOC007,MED047,LOC007,2025-09-01,194,11,1.0,194.0
INV-20250901-MED048-LOC001,MED048,LOC001,2025-09-01,618,350,35.0,17.7
INV-20250901-MED048-LOC002,MED048,LOC002,2025-09-01,282,150,15.0,18.8
INV-20250901-MED048-LOC003,MED048,LOC003,2025-09-01,472,230,23.0,20.5
INV-20250901-MED048-LOC004,MED048,LOC004,2025-09-01,204,20,2.0,102.0
INV-20250901-MED048-LOC005,MED048,LOC005,2025-09-01,271,90,9.0,30.1
INV-20250901-MED048-LOC006,MED048,LOC006,2025-09-01,410,190,19.0,21.6
INV-20250901-MED048-LOC007,MED048,LOC007,2025-09-01,161,40,4.0,40.2
INV-20250901-MED049-LOC001,MED049,LOC001,2025-09-01,3816,1529,139.0,27.5
INV-20250901-MED049-LOC002,MED049,LOC002,2025-09-01,1387,693,63.0,22.0
INV-20250901-MED049-LOC003,MED049,LOC003,2025-09-01,2386,1309,119.0,20.1
INV-20250901-MED049-LOC004,MED049,LOC004,2025-09-01,1327,231,21.0,63.2
INV-20250901-MED049-LOC005,MED049,LOC005,2025-09-01,1324,616,56.0,23.6
INV-20250901-MED049-LOC006,MED049,LOC006,2025-09-01,2005,913,83.0,24.2
INV-20250901-MED049-LOC007,MED049,LOC007,2025-09-01,802,110,10.0,80.2
INV-20250901-MED050-LOC001,MED050,LOC001,2025-09-01,4262,2316,193.0,22.1
INV-20250901-MED050-LOC002,MED050,LOC002,2025-09-01,2237,1056,88.0,25.4
INV-20250901-MED050-LOC003,MED050,LOC003,2025-09-01,3064,2112,176.0,17.4
INV-20250901-MED050-LOC004,MED050,LOC004,2025-09-01,1679,768,64.0,26.2
INV-20250901-MED050-LOC005,MED050,LOC005,2025-09-01,1884,1104,92.0,20.5
INV-20250901-MED050-LOC006,MED050,LOC006,2025-09-01,2451,1632,136.0,18.0
INV-20250901-MED050-LOC007,MED050,LOC007,2025-09-01,849,156,13.0,65.3
INV-20250901-MED051-LOC001,MED051,LOC001,2025-09-01,2947,1410,141.0,20.9
INV-20250901-MED051-LOC002,MED051,LOC002,2025-09-01,1082,620,62.0,17.5
INV-20250901-MED051-LOC003,MED051,LOC003,2025-09-01,2146,1000,100.0,21.5
INV-20250901-MED051-LOC004,MED051,LOC004,2025-09-01,991,230,23.0,43.1
INV-20250901-MED051-LOC005,MED051,LOC005,2025-09-01,1315,550,55.0,23.9
INV-20250901-MED051-LOC006,MED051,LOC006,2025-09-01,2326,920,92.0,25.3
INV-20250901-MED051-LOC007,MED051,LOC007,2025-09-01,589,90,9.0,65.4
INV-20250901-MED052-LOC001,MED052,LOC001,2025-09-01,629,341,31.0,20.3
INV-20250901-MED052-LOC002,MED052,LOC002,2025-09-01,201,209,19.0,10.6
INV-20250901-MED052-LOC003,MED052,LOC003,2025-09-01,499,253,23.0,21.7
INV-20250901-MED052-LOC004,MED052,LOC004,2025-09-01,218,77,7.0,31.1
INV-20250901-MED052-LOC005,MED052,LOC005,2025-09-01,248,77,7.0,35.4
INV-20250901-MED052-LOC006,MED052,LOC006,2025-09-01,341,209,19.0,17.9
INV-20250901-MED052-LOC007,MED052,LOC007,2025-09-01,147,33,3.0,49.0
INV-20250901-MED053-LOC001,MED053,LOC001,2025-09-01,386,252,18.0,21.4
INV-20250901-MED053-LOC002,MED053,LOC002,2025-09-01,207,126,9.0,23.0
INV-20250901-MED053-LOC003,MED053,LOC003,2025-09-01,353,294,21.0,16.8
INV-20250901-MED053-LOC004,MED053,LOC004,2025-09-01,146,56,4.0,36.5
INV-20250901-MED053-LOC005,MED053,LOC005,2025-09-01,138,154,11.0,12.5
INV-20250901-MED053-LOC006,MED053,LOC006,2025-09-01,328,280,20.0,16.4
INV-20250901-MED053-LOC007,MED053,LOC007,2025-09-01,100,5,0.1,1000.0
INV-20250901-MED054-LOC001,MED054,LOC001,2025-09-01,530,240,24.0,22.1
INV-20250901-MED054-LOC002,MED054,LOC002,2025-09-01,228,60,6.0,38.0
INV-20250901-MED054-LOC003,MED054,LOC003,2025-09-01,386,190,19.0,20.3
INV-20250901-MED054-LOC004,MED054,LOC004,2025-09-01,198,40,4.0,49.5
INV-20250901-MED054-LOC005,MED054,LOC005,2025-09-01,153,150,15.0,10.2
INV-20250901-MED054-LOC006,MED054,LOC006,2025-09-01,368,230,23.0,16.0
INV-20250901-MED054-LOC007,MED054,LOC007,2025-09-01,130,5,0.1,1300.0
INV-20250901-MED055-LOC001,MED055,LOC001,2025-09-01,1251,759,69.0,18.1
INV-20250901-MED055-LOC002,MED055,LOC002,2025-09-01,545,341,31.0,17.6
INV-20250901-MED055-LOC003,MED055,LOC003,2025-09-01,909,451,41.0,22.2
INV-20250901-MED055-LOC004,MED055,LOC004,2025-09-01,552,66,6.0,92.0
INV-20250901-MED055-LOC005,MED055,LOC005,2025-09-01,596,396,36.0,16.6
INV-20250901-MED055-LOC006,MED055,LOC006,2025-09-01,817,517,47.0,17.4
INV-20250901-MED055-LOC007,MED055,LOC007,2025-09-01,258,66,6.0,43.0
INV-20250901-MED056-LOC001,MED056,LOC001,2025-09-01,1057,728,56.0,18.9
INV-20250901-MED056-LOC002,MED056,LOC002,2025-09-01,459,325,25.0,18.4
INV-20250901-MED056-LOC003,MED056,LOC003,2025-09-01,1129,767,59.0,19.1
INV-20250901-MED056-LOC004,MED056,LOC004,2025-09-01,469,338,26.0,18.0
INV-20250901-MED056-LOC005,MED056,LOC005,2025-09-01,414,208,16.0,25.9
INV-20250901-MED056-LOC006,MED056,LOC006,2025-09-01,919,494,38.0,24.2
INV-20250901-MED056-LOC007,MED056,LOC007,2025-09-01,250,39,3.0,83.3
INV-20250901-MED057-LOC001,MED057,LOC001,2025-09-01,942,576,48.0,19.6
INV-20250901-MED057-LOC002,MED057,LOC002,2025-09-01,472,168,14.0,33.7
INV-20250901-MED057-LOC003,MED057,LOC003,2025-09-01,900,468,39.0,23.1
INV-20250901-MED057-LOC004,MED057,LOC004,2025-09-01,388,204,17.0,22.8
INV-20250901-MED057-LOC005,MED057,LOC005,2025-09-01,316,240,20.0,15.8
INV-20250901-MED057-LOC006,MED057,LOC006,2025-09-01,578,516,43.0,13.4
INV-20250901-MED057-LOC007,MED057,LOC007,2025-09-01,213,36,3.0,71.0
INV-20250901-MED058-LOC001,MED058,LOC001,2025-09-01,1049,663,51.0,20.6
INV-20250901-MED058-LOC002,MED058,LOC002,2025-09-01,591,377,29.0,20.4
INV-20250901-MED058-LOC003,MED058,LOC003,2025-09-01,999,585,45.0,22.2
INV-20250901-MED058-LOC004,MED058,LOC004,2025-09-01,352,299,23.0,15.3
INV-20250901-MED058-LOC005,MED058,LOC005,2025-09-01,508,247,19.0,26.7
INV-20250901-MED058-LOC006,MED058,LOC006,2025-09-01,738,546,42.0,17.6
INV-20250901-MED058-LOC007,MED058,LOC007,2025-09-01,265,65,5.0,53.0
INV-20250901-MED059-LOC001,MED059,LOC001,2025-09-01,825,363,33.0,25.0
INV-20250901-MED059-LOC002,MED059,LOC002,2025-09-01,329,176,16.0,20.6
INV-20250901-MED059-LOC003,MED059,LOC003,2025-09-01,802,385,35.0,22.9
INV-20250901-MED059-LOC004,MED059,LOC004,2025-09-01,243,44,4.0,60.8
INV-20250901-MED059-LOC005,MED059,LOC005,2025-09-01,278,165,15.0,18.5
INV-20250901-MED059-LOC006,MED059,LOC006,2025-09-01,505,385,35.0,14.4
INV-20250901-MED059-LOC007,MED059,LOC007,2025-09-01,177,33,3.0,59.0
INV-20250901-MED060-LOC001,MED060,LOC001,2025-09-01,90,110,11.0,8.2
INV-20250901-MED060-LOC002,MED060,LOC002,2025-09-01,43,10,1.0,43.0
INV-20250901-MED060-LOC003,MED060,LOC003,2025-09-01,94,60,6.0,15.7
INV-20250901-MED060-LOC004,MED060,LOC004,2025-09-01,44,20,2.0,22.0
INV-20250901-MED060-LOC005,MED060,LOC005,2025-09-01,39,5,0.1,390.0
INV-20250901-MED060-LOC006,MED060,LOC006,2025-09-01,70,20,2.0,35.0
INV-20250901-MED060-LOC007,MED060,LOC007,2025-09-01,25,20,2.0,12.5
INV-20250901-MED061-LOC001,MED061,LOC001,2025-09-01,1692,1215,81.0,20.9
INV-20250901-MED061-LOC002,MED061,LOC002,2025-09-01,695,495,33.0,21.1
INV-20250901-MED061-LOC003,MED061,LOC003,2025-09-01,1304,795,53.0,24.6
INV-20250901-MED061-LOC004,MED061,LOC004,2025-09-01,519,105,7.0,74.1
INV-20250901-MED061-LOC005,MED061,LOC005,2025-09-01,549,375,25.0,22.0
INV-20250901-MED061-LOC006,MED061,LOC006,2025-09-01,845,780,52.0,16.2
INV-20250901-MED061-LOC007,MED061,LOC007,2025-09-01,388,30,2.0,194.0
INV-20250901-MED062-LOC001,MED062,LOC001,2025-09-01,2291,1105,85.0,27.0
INV-20250901-MED062-LOC002,MED062,LOC002,2025-09-01,756,468,36.0,21.0
INV-20250901-MED062-LOC003,MED062,LOC003,2025-09-01,1794,1105,85.0,21.1
INV-20250901-MED062-LOC004,MED062,LOC004,2025-09-01,574,260,20.0,28.7
INV-20250901-MED062-LOC005,MED062,LOC005,2025-09-01,853,442,34.0,25.1
INV-20250901-MED062-LOC006,MED062,LOC006,2025-09-01,1569,663,51.0,30.8
INV-20250901-MED062-LOC007,MED062,LOC007,2025-09-01,407,91,7.0,58.1
INV-20250901-MED063-LOC001,MED063,LOC001,2025-09-01,764,540,36.0,21.2
INV-20250901-MED063-LOC002,MED063,LOC002,2025-09-01,307,225,15.0,20.5
INV-20250901-MED063-LOC003,MED063,LOC003,2025-09-01,650,450,30.0,21.7
INV-20250901-MED063-LOC004,MED063,LOC004,2025-09-01,319,90,6.0,53.2
INV-20250901-MED063-LOC005,MED063,LOC005,2025-09-01,248,195,13.0,19.1
INV-20250901-MED063-LOC006,MED063,LOC006,2025-09-01,492,495,33.0,14.9
INV-20250901-MED063-LOC007,MED063,LOC007,2025-09-01,217,5,0.1,2170.0
INV-20250901-MED064-LOC001,MED064,LOC001,2025-09-01,3559,2353,181.0,19.7
INV-20250901-MED064-LOC002,MED064,LOC002,2025-09-01,1503,793,61.0,24.6
INV-20250901-MED064-LOC003,MED064,LOC003,2025-09-01,3063,1547,119.0,25.7
INV-20250901-MED064-LOC004,MED064,LOC004,2025-09-01,1345,416,32.0,42.0
INV-20250901-MED064-LOC005,MED064,LOC005,2025-09-01,1541,1001,77.0,20.0
INV-20250901-MED064-LOC006,MED064,LOC006,2025-09-01,2424,1638,126.0,19.2
INV-20250901-MED064-LOC007,MED064,LOC007,2025-09-01,1043,143,11.0,94.8
INV-20250901-MED065-LOC001,MED065,LOC001,2025-09-01,1127,610,61.0,18.5
INV-20250901-MED065-LOC002,MED065,LOC002,2025-09-01,466,140,14.0,33.3
INV-20250901-MED065-LOC003,MED065,LOC003,2025-09-01,1070,460,46.0,23.3
INV-20250901-MED065-LOC004,MED065,LOC004,2025-09-01,459,60,6.0,76.5
INV-20250901-MED065-LOC005,MED065,LOC005,2025-09-01,426,160,16.0,26.6
INV-20250901-MED065-LOC006,MED065,LOC006,2025-09-01,616,440,44.0,14.0
INV-20250901-MED065-LOC007,MED065,LOC007,2025-09-01,267,30,3.0,89.0
INV-20250901-MED066-LOC001,MED066,LOC001,2025-09-01,2001,1092,78.0,25.7
INV-20250901-MED066-LOC002,MED066,LOC002,2025-09-01,766,546,39.0,19.6
INV-20250901-MED066-LOC003,MED066,LOC003,2025-09-01,1698,924,66.0,25.7
INV-20250901-MED066-LOC004,MED066,LOC004,2025-09-01,778,126,9.0,86.4
INV-20250901-MED066-LOC005,MED066,LOC005,2025-09-01,654,420,30.0,21.8
INV-20250901-MED066-LOC006,MED066,LOC006,2025-09-01,1466,784,56.0,26.2
INV-20250901-MED066-LOC007,MED066,LOC007,2025-09-01,393,126,9.0,43.7
INV-20250901-MED067-LOC001,MED067,LOC001,2025-09-01,1726,840,60.0,28.8
INV-20250901-MED067-LOC002,MED067,LOC002,2025-09-01,696,448,32.0,21.8
INV-20250901-MED067-LOC003,MED067,LOC003,2025-09-01,1045,882,63.0,16.6
INV-20250901-MED067-LOC004,MED067,LOC004,2025-09-01,632,266,19.0,33.3
INV-20250901-MED067-LOC005,MED067,LOC005,2025-09-01,515,448,32.0,16.1
INV-20250901-MED067-LOC006,MED067,LOC006,2025-09-01,1104,420,30.0,36.8
INV-20250901-MED067-LOC007,MED067,LOC007,2025-09-01,313,126,9.0,34.8
INV-20250901-MED068-LOC001,MED068,LOC001,2025-09-01,7827,4998,357.0,21.9
INV-20250901-MED068-LOC002,MED068,LOC002,2025-09-01,3346,1876,134.0,25.0
INV-20250901-MED068-LOC003,MED068,LOC003,2025-09-01,6188,4088,292.0,21.2
INV-20250901-MED068-LOC004,MED068,LOC004,2025-09-01,2300,560,40.0,57.5
INV-20250901-MED068-LOC005,MED068,LOC005,2025-09-01,2529,1722,123.0,20.6
INV-20250901-MED068-LOC006,MED068,LOC006,2025-09-01,4698,4788,342.0,13.7
INV-20250901-MED068-LOC007,MED068,LOC007,2025-09-01,1717,322,23.0,74.7
INV-20250901-MED069-LOC001,MED069,LOC001,2025-09-01,6009,3915,261.0,23.0
INV-20250901-MED069-LOC002,MED069,LOC002,2025-09-01,1979,1665,111.0,17.8
INV-20250901-MED069-LOC003,MED069,LOC003,2025-09-01,4579,3135,209.0,21.9
INV-20250901-MED069-LOC004,MED069,LOC004,2025-09-01,1588,750,50.0,31.8
INV-20250901-MED069-LOC005,MED069,LOC005,2025-09-01,1851,1305,87.0,21.3
INV-20250901-MED069-LOC006,MED069,LOC006,2025-09-01,4041,3510,234.0,17.3
INV-20250901-MED069-LOC007,MED069,LOC007,2025-09-01,1122,270,18.0,62.3
INV-20250901-MED070-LOC001,MED070,LOC001,2025-09-01,916,574,41.0,22.3
INV-20250901-MED070-LOC002,MED070,LOC002,2025-09-01,375,210,15.0,25.0
INV-20250901-MED070-LOC003,MED070,LOC003,2025-09-01,617,434,31.0,19.9
INV-20250901-MED070-LOC004,MED070,LOC004,2025-09-01,278,42,3.0,92.7
INV-20250901-MED070-LOC005,MED070,LOC005,2025-09-01,329,210,15.0,21.9
INV-20250901-MED070-LOC006,MED070,LOC006,2025-09-01,625,378,27.0,23.1
INV-20250901-MED070-LOC007,MED070,LOC007,2025-09-01,208,28,2.0,104.0
INV-20250901-MED071-LOC001,MED071,LOC001,2025-09-01,260,168,12.0,21.7
INV-20250901-MED071-LOC002,MED071,LOC002,2025-09-01,114,84,6.0,19.0
INV-20250901-MED071-LOC003,MED071,LOC003,2025-09-01,195,182,13.0,15.0
INV-20250901-MED071-LOC004,MED071,LOC004,2025-09-01,82,28,2.0,41.0
INV-20250901-MED071-LOC005,MED071,LOC005,2025-09-01,79,28,2.0,39.5
INV-20250901-MED071-LOC006,MED071,LOC006,2025-09-01,149,98,7.0,21.3
INV-20250901-MED071-LOC007,MED071,LOC007,2025-09-01,46,5,0.1,460.0
INV-20250901-MED072-LOC001,MED072,LOC001,2025-09-01,106,60,4.0,26.5
INV-20250901-MED072-LOC002,MED072,LOC002,2025-09-01,59,45,3.0,19.7
INV-20250901-MED072-LOC003,MED072,LOC003,2025-09-01,88,75,5.0,17.6
INV-20250901-MED072-LOC004,MED072,LOC004,2025-09-01,33,15,1.0,33.0
INV-20250901-MED072-LOC005,MED072,LOC005,2025-09-01,44,45,3.0,14.7
INV-20250901-MED072-LOC006,MED072,LOC006,2025-09-01,90,45,3.0,30.0
INV-20250901-MED072-LOC007,MED072,LOC007,2025-09-01,30,5,0.1,300.0
INV-20250901-MED073-LOC001,MED073,LOC001,2025-09-01,293,322,23.0,12.7
INV-20250901-MED073-LOC002,MED073,LOC002,2025-09-01,150,84,6.0,25.0
INV-20250901-MED073-LOC003,MED073,LOC003,2025-09-01,276,210,15.0,18.4
INV-20250901-MED073-LOC004,MED073,LOC004,2025-09-01,103,70,5.0,20.6
INV-20250901-MED073-LOC005,MED073,LOC005,2025-09-01,116,84,6.0,19.3
INV-20250901-MED073-LOC006,MED073,LOC006,2025-09-01,201,210,15.0,13.4
INV-20250901-MED073-LOC007,MED073,LOC007,2025-09-01,92,14,1.0,92.0
INV-20250901-MED074-LOC001,MED074,LOC001,2025-09-01,177,224,14.0,12.6
INV-20250901-MED074-LOC002,MED074,LOC002,2025-09-01,88,32,2.0,44.0
INV-20250901-MED074-LOC003,MED074,LOC003,2025-09-01,154,128,8.0,19.2
INV-20250901-MED074-LOC004,MED074,LOC004,2025-09-01,67,32,2.0,33.5
INV-20250901-MED074-LOC005,MED074,LOC005,2025-09-01,52,96,6.0,8.7
INV-20250901-MED074-LOC006,MED074,LOC006,2025-09-01,128,112,7.0,18.3
INV-20250901-MED074-LOC007,MED074,LOC007,2025-09-01,31,32,2.0,15.5
INV-20250901-MED075-LOC001,MED075,LOC001,2025-09-01,1196,868,62.0,19.3
INV-20250901-MED075-LOC002,MED075,LOC002,2025-09-01,570,336,24.0,23.8
INV-20250901-MED075-LOC003,MED075,LOC003,2025-09-01,949,574,41.0,23.1
INV-20250901-MED075-LOC004,MED075,LOC004,2025-09-01,376,42,3.0,125.3
INV-20250901-MED075-LOC005,MED075,LOC005,2025-09-01,413,238,17.0,24.3
INV-20250901-MED075-LOC006,MED075,LOC006,2025-09-01,945,630,45.0,21.0
INV-20250901-MED075-LOC007,MED075,LOC007,2025-09-01,267,112,8.0,33.4
INV-20250902-MED001-LOC001,MED001,LOC001,2025-09-02,1038,800,61.5,16.9
INV-20250902-MED001-LOC002,MED001,LOC002,2025-09-02,648,312,24.0,27.0
INV-20250902-MED001-LOC003,MED001,LOC003,2025-09-02,1109,650,50.0,22.2
INV-20250902-MED001-LOC004,MED001,LOC004,2025-09-02,450,117,9.0,50.0
INV-20250902-MED001-LOC005,MED001,LOC005,2025-09-02,479,332,25.5,18.8
INV-20250902-MED001-LOC006,MED001,LOC006,2025-09-02,279,787,60.5,4.6
INV-20250902-MED001-LOC007,MED001,LOC007,2025-09-02,261,20,1.5,174.0
INV-20250902-MED002-LOC001,MED002,LOC001,2025-09-02,1025,623,41.5,24.7
INV-20250902-MED002-LOC002,MED002,LOC002,2025-09-02,396,270,18.0,22.0
INV-20250902-MED002-LOC003,MED002,LOC003,2025-09-02,632,600,40.0,15.8
INV-20250902-MED002-LOC004,MED002,LOC004,2025-09-02,348,120,8.0,43.5
INV-20250902-MED002-LOC005,MED002,LOC005,2025-09-02,437,278,18.5,23.6
INV-20250902-MED002-LOC006,MED002,LOC006,2025-09-02,686,728,48.5,14.1
INV-20250902-MED002-LOC007,MED002,LOC007,2025-09-02,254,53,3.5,72.6
INV-20250902-MED003-LOC001,MED003,LOC001,2025-09-02,473,204,18.5,25.6
INV-20250902-MED003-LOC002,MED003,LOC002,2025-09-02,212,110,10.0,21.2
INV-20250902-MED003-LOC003,MED003,LOC003,2025-09-02,351,204,18.5,19.0
INV-20250902-MED003-LOC004,MED003,LOC004,2025-09-02,133,28,2.5,53.2
INV-20250902-MED003-LOC005,MED003,LOC005,2025-09-02,186,99,9.0,20.7
INV-20250902-MED003-LOC006,MED003,LOC006,2025-09-02,270,231,21.0,12.9
INV-20250902-MED003-LOC007,MED003,LOC007,2025-09-02,105,17,1.5,70.0
INV-20250902-MED004-LOC001,MED004,LOC001,2025-09-02,496,324,27.0,18.4
INV-20250902-MED004-LOC002,MED004,LOC002,2025-09-02,202,168,14.0,14.4
INV-20250902-MED004-LOC003,MED004,LOC003,2025-09-02,514,264,22.0,23.4
INV-20250902-MED004-LOC004,MED004,LOC004,2025-09-02,206,66,5.5,37.5
INV-20250902-MED004-LOC005,MED004,LOC005,2025-09-02,217,126,10.5,20.7
INV-20250902-MED004-LOC006,MED004,LOC006,2025-09-02,326,384,32.0,10.2
INV-20250902-MED004-LOC007,MED004,LOC007,2025-09-02,149,6,0.5,298.0
INV-20250902-MED005-LOC001,MED005,LOC001,2025-09-02,474,390,30.0,15.8
INV-20250902-MED005-LOC002,MED005,LOC002,2025-09-02,217,111,8.5,25.5
INV-20250902-MED005-LOC003,MED005,LOC003,2025-09-02,367,351,27.0,13.6
INV-20250902-MED005-LOC004,MED005,LOC004,2025-09-02,152,65,5.0,30.4
INV-20250902-MED005-LOC005,MED005,LOC005,2025-09-02,148,130,10.0,14.8
INV-20250902-MED005-LOC006,MED005,LOC006,2025-09-02,313,332,25.5,12.3
INV-20250902-MED005-LOC007,MED005,LOC007,2025-09-02,134,7,0.5,268.0
INV-20250902-MED006-LOC001,MED006,LOC001,2025-09-02,1198,1021,78.5,15.3
INV-20250902-MED006-LOC002,MED006,LOC002,2025-09-02,773,436,33.5,23.1
INV-20250902-MED006-LOC003,MED006,LOC003,2025-09-02,1392,780,60.0,23.2
INV-20250902-MED006-LOC004,MED006,LOC004,2025-09-02,480,156,12.0,40.0
INV-20250902-MED006-LOC005,MED006,LOC005,2025-09-02,623,280,21.5,29.0
INV-20250902-MED006-LOC006,MED006,LOC006,2025-09-02,822,936,72.0,11.4
INV-20250902-MED006-LOC007,MED006,LOC007,2025-09-02,404,13,1.0,404.0
INV-20250902-MED007-LOC001,MED007,LOC001,2025-09-02,2018,1183,107.5,18.8
INV-20250902-MED007-LOC002,MED007,LOC002,2025-09-02,813,341,31.0,26.2
INV-20250902-MED007-LOC003,MED007,LOC003,2025-09-02,1248,759,69.0,18.1
INV-20250902-MED007-LOC004,MED007,LOC004,2025-09-02,776,204,18.5,41.9
INV-20250902-MED007-LOC005,MED007,LOC005,2025-09-02,703,385,35.0,20.1
INV-20250902-MED007-LOC006,MED007,LOC006,2025-09-02,1456,655,59.5,24.5
INV-20250902-MED007-LOC007,MED007,LOC007,2025-09-02,440,275,25.0,17.6
INV-20250902-MED008-LOC001,MED008,LOC001,2025-09-02,707,605,46.5,15.2
INV-20250902-MED008-LOC002,MED008,LOC002,2025-09-02,429,228,17.5,24.5
INV-20250902-MED008-LOC003,MED008,LOC003,2025-09-02,604,377,29.0,20.8
INV-20250902-MED008-LOC004,MED008,LOC004,2025-09-02,281,124,9.5,29.6
INV-20250902-MED008-LOC005,MED008,LOC005,2025-09-02,331,143,11.0,30.1
INV-20250902-MED008-LOC006,MED008,LOC006,2025-09-02,561,410,31.5,17.8
INV-20250902-MED008-LOC007,MED008,LOC007,2025-09-02,153,150,11.5,13.3
INV-20250902-MED009-LOC001,MED009,LOC001,2025-09-02,2143,1398,116.5,18.4
INV-20250902-MED009-LOC002,MED009,LOC002,2025-09-02,846,444,37.0,22.9
INV-20250902-MED009-LOC003,MED009,LOC003,2025-09-02,1914,1044,87.0,22.0
INV-20250902-MED009-LOC004,MED009,LOC004,2025-09-02,811,174,14.5,55.9
INV-20250902-MED009-LOC005,MED009,LOC005,2025-09-02,983,426,35.5,27.7
INV-20250902-MED009-LOC006,MED009,LOC006,2025-09-02,1602,828,69.0,23.2
INV-20250902-MED009-LOC007,MED009,LOC007,2025-09-02,487,78,6.5,74.9
INV-20250902-MED010-LOC001,MED010,LOC001,2025-09-02,1578,762,63.5,24.9
INV-20250902-MED010-LOC002,MED010,LOC002,2025-09-02,599,306,25.5,23.5
INV-20250902-MED010-LOC003,MED010,LOC003,2025-09-02,996,774,64.5,15.4
INV-20250902-MED010-LOC004,MED010,LOC004,2025-09-02,567,84,7.0,81.0
INV-20250902-MED010-LOC005,MED010,LOC005,2025-09-02,492,234,19.5,25.2
INV-20250902-MED010-LOC006,MED010,LOC006,2025-09-02,735,540,45.0,16.3
INV-20250902-MED010-LOC007,MED010,LOC007,2025-09-02,314,66,5.5,57.1
INV-20250902-MED011-LOC001,MED011,LOC001,2025-09-02,701,416,32.0,21.9
INV-20250902-MED011-LOC002,MED011,LOC002,2025-09-02,253,150,11.5,22.0
INV-20250902-MED011-LOC003,MED011,LOC003,2025-09-02,520,267,20.5,25.4
INV-20250902-MED011-LOC004,MED011,LOC004,2025-09-02,200,46,3.5,57.1
INV-20250902-MED011-LOC005,MED011,LOC005,2025-09-02,271,91,7.0,38.7
INV-20250902-MED011-LOC006,MED011,LOC006,2025-09-02,446,143,11.0,40.5
INV-20250902-MED011-LOC007,MED011,LOC007,2025-09-02,139,72,5.5,25.3
INV-20250902-MED012-LOC001,MED012,LOC001,2025-09-02,950,636,53.0,17.9
INV-20250902-MED012-LOC002,MED012,LOC002,2025-09-02,501,234,19.5,25.7
INV-20250902-MED012-LOC003,MED012,LOC003,2025-09-02,935,438,36.5,25.6
INV-20250902-MED012-LOC004,MED012,LOC004,2025-09-02,444,126,10.5,42.3
INV-20250902-MED012-LOC005,MED012,LOC005,2025-09-02,414,168,14.0,29.6
INV-20250902-MED012-LOC006,MED012,LOC006,2025-09-02,617,438,36.5,16.9
INV-20250902-MED012-LOC007,MED012,LOC007,2025-09-02,294,36,3.0,98.0
INV-20250902-MED013-LOC001,MED013,LOC001,2025-09-02,444,312,24.0,18.5
INV-20250902-MED013-LOC002,MED013,LOC002,2025-09-02,206,169,13.0,15.8
INV-20250902-MED013-LOC003,MED013,LOC003,2025-09-02,285,202,15.5,18.4
INV-20250902-MED013-LOC004,MED013,LOC004,2025-09-02,141,59,4.5,31.3
INV-20250902-MED013-LOC005,MED013,LOC005,2025-09-02,182,98,7.5,24.3
INV-20250902-MED013-LOC006,MED013,LOC006,2025-09-02,326,221,17.0,19.2
INV-20250902-MED013-LOC007,MED013,LOC007,2025-09-02,103,7,0.5,206.0
INV-20250902-MED014-LOC001,MED014,LOC001,2025-09-02,668,319,29.0,23.0
INV-20250902-MED014-LOC002,MED014,LOC002,2025-09-02,304,143,13.0,23.4
INV-20250902-MED014-LOC003,MED014,LOC003,2025-09-02,435,330,30.0,14.5
INV-20250902-MED014-LOC004,MED014,LOC004,2025-09-02,240,39,3.5,68.6
INV-20250902-MED014-LOC005,MED014,LOC005,2025-09-02,207,94,8.5,24.4
INV-20250902-MED014-LOC006,MED014,LOC006,2025-09-02,349,259,23.5,14.9
INV-20250902-MED014-LOC007,MED014,LOC007,2025-09-02,152,11,1.0,152.0
INV-20250902-MED015-LOC001,MED015,LOC001,2025-09-02,790,396,36.0,21.9
INV-20250902-MED015-LOC002,MED015,LOC002,2025-09-02,290,176,16.0,18.1
INV-20250902-MED015-LOC003,MED015,LOC003,2025-09-02,694,341,31.0,22.4
INV-20250902-MED015-LOC004,MED015,LOC004,2025-09-02,222,105,9.5,23.4
